Links,Brand,Name,Ingredients
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Head & Shoulders,Head and Shoulders Royal Oils Moisturizing Co-Wash with Coconut Oil - 15.2 fl oz,Pyrithione Zinc (0.5 %)
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Curl Dynasty,Curls Dynasty Cocoa Mint Moisture Rich Shampoo - 8oz,"Ingredients: Organic Aloe Juice, Organic Soybean Oil, Safflower Oil, Avocado Oil, Palm Oil, Sunflower Oil, Organic Coconut Oil, Organic Hemp Seed Oil, Shea Butter, Organic Cocoa Butter, Organic Olive Oil, Organic Dark Chocolate Extract, Organic Peppermint Oil, Menthol, Vitamin E, Rosemary Extract, Citric Acid. No Sulfates, Parabens Or Surfactants."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,SheaMoisture,SheaMoisture Coconut Custard Make It Last Wash N' Go Shampoo - 13 fl oz,"Water, Decyl Glucoside, Sodium Lauroyl Lactylate, Cocamidopropyl Betaine, Cetyl Alcohol, Stearic Acid, Sodium Cocoyl Isethionate, Propanediol, Fragrance (Essential Oil Blend), Butyrospermum Parkii (Shea) Butter*♥, Cocos Nucifera (Coconut) Oil, Glycerin (Vegetable), Guar Hydroxypropyltrimonium Chloride, Hydroxypropyltrimonium Hydrolyzed Corn Starch, Garcinia Indica (Kokum) Seed Butter, Olea Europaea (Olive) Fruit Oil, Hydrolyzed Pea Protein, Panthenol, Cocos Nucifera (Coconut) Fruit Juice, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrolyzed Wheat Protein, Adansonia Digitata (Baobab) Seed Oil, Acacia Senegal Gum Extract, Hydrolyzed Wheat Starch, Simmondsia Chinensis (Jojoba) Seed Oil, Cocos Nucifera (Coconut) Fruit Extract, Acacia Senegal Gum, Tapioca Maltodextrin, Tocopherol, Biotin, Triethyl Citrate, Caprylyl Glycol, Benzoic Acid, Sodium Benzoate"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Medicasp,Medicasp Coal Tar Gel Dandruff Shampoo - 6 fl oz,"Solubilized Coal Tar Extract (Coal Tar, 0.5%) (2.5 %)"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Mane 'N Tail,Mane 'n Tail Herbal Gro Olive Oil Infused Strengthens & Nourishes Shampoo - 27.05 fl oz,"Water/Aqua/Eau, Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Lauryl Suitate, Lauryl Glucoside, Dimethicone, Hydrogenated Polydecene, Glycol Distearate, Stearamidopropyl Dimethylamine Lactate, Polyquaternium-47, Distearyldimonium Chloride, Cetyl Alcohol, Olea Europaea (Olive) Fruit Oil, Cocamide Mea, Keratin Amino Acids, Hydroxypropyl Guar, Guar Hydroxypropyltrimonium Chloride, Olea Europaea (Olive) Leaf Extract, Equisetum Arvense (Horsetail) Extract, Larrea Divaricata (Chaparral) Extract, Tussilago Farfara (Coltsfoot) Flower Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Spiraea Ulmaria (Meadowsweet) Flower Extract, Trifolium Pratense (Clover) Flower Extract, Ppg-2 Hydroxyethyl Coco/Isostearamide, Sodium Chloride, Methylchloroisothiazolinone, Methylisothiazolinone, L-Arginine, Niacin, Parfum (Fragrance), Citric Acid, Blue #1 (C142090), Yellow #5 (C119140), Coumarin, Benzyl Benzoate, Butylphenyl Methylpropional, Alpha-Isomethyl Ionone, Limonene, Linalool."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Cantu,Cantu Care For Kids Nourishing Shampoo - 8oz,"Ingredients: Water (Aqua, Eau), Cocamidopropyl Betaine, Sodium Lauroyl Methyl Isethionate, Sodium Methyl Oleoyl Taurate, Honey Extract (Mel, Extrait De Miel), Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Coco-Glucoside, Lauryl Glucoside, Polyquaternium-10, Peg-150 Pentaerythrityl Tetrastearate, Peg-6 Caprylic/Capric Glycerides, Citric Acid, Propylene Glycol, Methylchloroisothiazolinone, Methylisothiazolinone, Fragrance (Parfum)"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Mane 'N Tail,Mane 'n Tail Deep Moisturizing Shampoo - 27.05 fl oz,"Ingredients: Water/Aqua/Eau, Sodium Laureth Sulfate, Cocamide Mea, Sodium Isostearoyl Lactylate, Glycerin, Cocodimonium Hydroxypropyl Hydrolyzed Wheat Protein, Glycol Distearate, Cocamidopropyl Betaine, Sodium Chloride, Dimethicone, Fragrance (Parfum), Hydroxypropyl Methylcellulose, Polyquaternium-7, Guar Hydroxypropyltrimonium Chloride, Trideceth-6, Panthenol, Citric Acid, Tocopheryl Acetate, Sodium Hydroxide, Methylchloroisothiazolinone/Methylisothiazolinone, Blue 1 (Ci 42090)."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Emerge Hair Care,Emerge It's Knot Happening Sulfate-Free Shampoo - 15.5 fl oz,"Water, Glycerin (Vegetable), Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Glycol Distearate, Guar Hydroxypropyltrimonium Chloride, Caryocar Brasiliense (Pequi) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Fruit Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Polyquaternium-7, Panthenol, Sodium Methyl Cocoyl Taurate, Sodium Chloride, Trisodium Ethylenediamine Disuccinate, Zea Mays (Corn) Starch, Sodium Benzoate, Tocopherol, Xanthan Gum, Polyglyceryl-4 Caprate, Phenoxyethanol, Fragrance"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,DevaCurl,DevaCurl Low-Poo Cleanser - 12 fl oz,No Info
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,TPH,TPH by TARAJI Serene Queen Gentle Shampoo - 12 fl oz,"Water (Aqua/Eau), Cocamidopropyl Betaine, Glycerin, Sodium Cocoyl Isethionate, Sodium Lauroyl Methyl Isethionate, Capryloyl/Caproyl Methyl Glucamide, Cocoyl Methyl Glucamide, Fragrance (Parfum), Acrylates Copolymer, Cocamide Mipa, Phenoxyethanol, Lauroyl/ Myristoyl Methyl Glucamide, Citric Acid, Glycol Distearate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Chlorphenesin, Polyquaternium -7, Disodium Edta, Cocoglucosides Hydroxypropyltrimonium Chloride, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Chamomilla Recutita (Matricaria) Flower Extract, Panthenol, Camellia Sinensis Leaf Extract, Limonene."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,DevaCurl,DevaCurl No Poo Decadence - 12oz,No Info
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,BEVEL,Bevel Moisturizing Shampoo - 12oz,No Info
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Tio Nacho,Tio Nacho Mexican Herbs Strengthening Shampoo - 14 fl oz,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Cocamide Mea, Glycol Distearate, Laureth-10, Polyquaternium-7, Fragrance, Dmdm Hydantoin, Citric Acid, Tetrasodium Edta, Panthenol, Agave Americana Leaf Extract, Opuntia Ficus-Indica Extract, Arctium Lappa Root Extract, Triticum Vulgare (Wheat) Germ Extract, Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Panax Ginseng Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Decolorized Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Royal Jelly Extract, Fd&C Yellow No. 5, Methylisothiazolinone, D&C Red No. 33, Fd&C Blue No. 1."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Urban Hydration,Urban Hydration Health & Repair Shampoo - 16.9 fl oz,"Ingredients: Water (Aqua), Cocamidopropyl Betaine, Sodium Cocoamphoacetate, Decyl Glucoside, Sodium Lauroyl Sarcosinate, Glycerin, Glycol Distearate, Fragrance (Parfum), Dmdm Hydantoin, Ginger Extract, Persea Gersea Gratissima (Avocado) Oil, Sweet Almond Oil, Argan Oil, Aloe Barbadensis Leaf Juice, Panthenol (Pro Vitamin B5), Disodium Edta, Honey, Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A)"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Mixed Chicks,Mixed Chicks Shampoo - 10 fl oz,"Ingredients: Aqua (Water), Ammonium Lauryl Sulfate, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Cocamide Mipa, Glycol Stearate, Caprylhydroxamic Acid, Benzyl Alcohol, Parfum (Fragrance), Sodium Chloride, Panthenol, Polyquaternium 10, Sodium Benzoate, Potassium Sorbate, Citric Acid, Benzophenone - 4, Tetrasodium Edta, Allantoin, Borago Officinalis (Borage) Seed Oil, Biotin (Vitamin H), Glycerin, Persea Gratissima (Avocado) Oil, Silk Amino Acids, Zingiber Officinalis (Ginger) Extract, Althaea Officinalis (Mallow) Leaf Extract, Ci 19140 (Yellow 5), Ci 15985 (Yellow 6)"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Alikay Naturals,Alikay Naturals Moist Black Soap Shampoo - 8oz,"Water (Aqua), Aloe Barbadensis Leaf Juice (Aloe Vera Juice, Elaeis Guineensis (Palm) Kernel Oil, Theobroma Cacao (Cocoa) Seed Butter, Butyrospermum Parkii (Shea Butter), Potash (Ashes Of Plantain Skins, Cocoa Pods, Shea Tree Bark), Melaleuca Alternifolia (Tea Tree) Oil, Cocos Nucifera (Coconut) Oil, Fragrance (Parfum), Botanical Blend Ingredients"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Grisi,Grisi Manzanilla Chamomile Shampoo - 13.5 fl oz,"Water, Sodium Laureth Sulfate, Chamomilla Recutita Extract/Chamomilla Recutita (Matricaria) Flower Extract, Cocamidopropyl Betaine, Ammonium Lauryl Sulfate, Cocamidopropylamine Oxide, Glycerin, Peg-7 Glyceryl Cocoate, Cetrimonium Chloride, Polyquaternium-11, Glycosphingolipids, Phospholipids, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Cholesterol, Sodium Chloride, Fragrance, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool, Phenoxyethanol, Methylisothiazolinone, Citric Acid, Peg-150, Peg-12 Dimethicone, Polysorbate 80, Tetrasodium Edta, Butylene Glycol, Malic Acid, Actinidia Chinensis Fruit Juice/Actinidia Chinensis (Kiwi) Fruit Juice, Citrus Aurantium Dulcis Fruit Juice/Citrus Aurantium Dulcis (Orange) Juice, Citrus Paradisi Fruit Juice/Citrus Paradisi (Grapefruit) Juice, Pyrus Malus Fruit Juice/Pyrus Malus (Apple) Juice, Trideceth-9, Prunus Amygdalus Dulcis Seed Extract/Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Caramel, Lecithin, Ubiquinone, Ascorbyl Tetraisopalmitate, Tocopherol, Vegetable Oil, Benzoic Acid."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Tio Nacho,Tio Nacho Young Looking Revitalizes Hair Shampoo - 14 fl oz,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Cocamide Mea, Glycol Distearate, Laureth-10, Polyquaternium-7, Fragrance, Dmdm Hydantoin, Citric Acid, Tetrasodium Edta, Panthenol, Methylchloroisothiazolinone, Arctium Lappa Root Extract, Triticum Vulgare (Wheat) Germ Extract, Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Mentha Piperita (Peppermint) Leaf Extract, Panax Ginseng Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Decolorized Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Extract, Royal Jelly Extract, Fd&C Yellow No. 5, Methylisothiazolinone, D&C Red No. 33, Fd&C Blue No. 1."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Up North Naturals,Up North Naturals Clean Curls Cleanser - 8oz,"Ingredients: Aqua, African Black Soap, Coco Glucoside, Mentha Arvensis (Peppermint) Leaf Oil, Rosmarinus Officinalis (Rosemary Leaf Oil Phenoxyethanol."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Mane 'N Tail,Mane 'n Tail Color Protect Shampoo - 27.05 fl oz,"Water, Sodium Lauryl Sulfate, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycol Distearate, Cocamide Mea, Cocoyl Hydrolyzed Silk, Tocopheryl Acetate, Panthenol, Arginine, Persea Gratissima (Avocado) Oil, Cocos Nucifera (Coconut) Oil, Glycine Soja (Soybean) Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Cannabis Sativa Seed Oil, Olea Europaea (Olive) Fruit Oil, Bisamino Peg/Ppg-41/3 Aminoethyl Pg-Propyl Dimethicone, Amodimethicone, Ethylhexyl Methoxycinnamate, Polquaternium-53, Polyquaternium-22, Carbomer, Glycolic Acid, Guar Hydroxypropyltrimonium Chloride, Ppg-2 Hydroxyethyl Cocamide, Peg-120 Methyl Glucose Trioleate, Peg-150 Pentaerythrityl Tetrastearate, Sodium Chloride, Tetrasodium Edta, Fragrance (Parfume), Phenoxyethanol, Ethylhexylglycerin, Propanediol, Equisetum Arvense Leaf Extract, Larrea Divaricata Extract, Tussilago Farfara (Coltsfoot) Flower Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Spiraea Ulmaria Flower Extract, Trifolium Pratense (Clover) Flower Extract, Sodium Hydroxide, Benzyl Benzoate, Coumarin, Butylphenyl Methylpropional, Linalool, Alpha-Isomethyl Ionone."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=24,Camille Rose,Camille Rose Cleansing Milk - Rose - 8 fl oz,"Ingredients Water (Aqua), Linseed (Linum Usitatissimum) Milk, Flaxseed Milk, Rose Flower (Rose Canina) Extract, Brassica Brassica Oleracea) Butter, Flax Seeds, Cetyl Alcohol, Citric Acid, Fragrance, And Love!"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Palmers,Palmer's Olive Oil Formula with Vitamin E Smoothing Shampoo - 13.5 fl oz,"Water (Aqua), Sodium C14-16 Olefin Sulfonate, Cocamide Dipa, Cocamidopropyl Betaine, Glycol Stearate, Sodium Chloride, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Hydrolyzed Keratin, Phenoxyethanol, Ethylhexylglycerin, Hydroxypropyl Methylcellulose, Polyquaternium-10, Tetrasodium Edta, Fragrance (Parfum), Glycerin, Phosphoric Acid, Red 4 (Ci 14700), Yellow 5 (Ci 19140), Blue 1 (Ci 42090), Benzyl Salicylate, Linalool, Butylphenyl Methylpropional, Benzyl Alcohol, Hexyl Cinnamal, Hydroxycitronellal."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Tio Nacho,Tio Nacho Shampoo - 14 fl oz,No Info
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Sedal,Sedal Co-Creations Instant Restoration Shampoo - 22 fl oz,"Water, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycerin, Sodium Chloride, Dimethiconol, Fragrance, Glycol Distearate, Carbomer, Guar Hydroxypropyltrimonium Chloride, Cocamide Mea, Disodium Edta, Mica, Titanium Dioxide, Dmdm Hydantoin, Peg-45m, Calcium Glycerophosphate, Gluconolactone, Sodium Sulfate, Trehalose, Hydrolyzed Keratin, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, Limonene, Linalool, Citric Acid, Sodium Hydroxide."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Macadamia Natural Oil,Macadamia Natural Oil Rejuvenating Shampoo - 10 fl oz,"Ingredients: Water (Aqua), Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Cocamide Mipa, Decyl Glucoside, Acrylates Copolymer, Glycol Distearate, Panthenol, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Glycerin, Argania Spinosa (Argan) Kernel Oil, Triticum Vulgare (Wheat) Germ Oil, Tocopheryl Acetate, Macadamia Integrifolia (Macadamia) Seed Oil, Camellia Oleifera (Green Tea) Leaf Extract, Linum Usitatissimum (Linseed) Seed Extract, Guar Hydroxypropyltrimonium Chloride, Polysorbate 20, Cetyl Betaine, Sodium Lauroyl Lactylate, Glycereth-2 Cocoate, Polyquaternium-7, Peg-200 Hydrogenated Glyceryl Palmate, Peg-7 Glyceryl Cocoate, Citric Acid, Sodium Hydroxide, Disodium Edta, Phenethyl Alcohol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Chlorphenesin, Caprylyl Glycol, Ethylhexylglycerin, Fragrance (Parfum), Linalool, Benzoic Acid, Hexyl Cinnamal, Butylphenyl Methylpropional, Limonene, Ci 19140 (Fd&C Yellow No.5), Ci 14700 (Red 4), Ci 42090 (Blue 1)"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Cabellina,Cabellina Del Caballo Shampoo - 32 fl oz,No Info
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Haircredible,Haircredible Biotin & Bamboo Charcoal Shampoo - 8 fl oz,"Ingredients: Water, Decyl Glucoside, Cocamidopropyl Betaine, Glycerin, Coco Glucoside, Glyceryl Oleate, Polyquaternium-7, Glycol Distearate, Menthol, Activated Bamboo Charcoal, Menthol (And) Menthyl Lactate, Polyquaternium-10, Panthenol (Pro Vitamin B-5), Argan (Argania Spinosa) Oil, Mentha Piperita (Peppermint) Oil, Melaleuca Alternifolia (Tea Tree) Oil, Camellia Sinensis (Green Tea) Extract, Biotin, Aphanizomenon Flos Aquae (Blue Green Algae) Extract, Urtica Dioica (Nettle) Extract, Stellaria Media (Chickweed) Extract, Ulmus Rubra (Slippery Elm) Extract, Silybum Marianum (Milk Thistle) Extract, Althaea Officinalis (Marshmallow Root) Extract, Aloe Barbadensis (Aloe Vera), Eucalyptus Eucalyptus Globlus (Eucalyptus) Leaf Oil, Phenoxyethanol (And) Capryloyl Glycine (And) Undecylenoyl Glycine, Fragrance."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Black Earth,Taliah Waajid Silk Milk Curl Softening Shampoo - 8 fl oz,"Ingredients: Aqua (Water), Aloe Barbadenis (Aloe) Leaf Juice, Cocamidiopropyl Betaine, Cocamidiopropylamine Oxide, Glycol Distearate, Laureth-4, Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer, Methyl Glueth - 20, Decyl Glucoside, Tocopheryl Acetate (Vitamin-E), Cocos Nucifera (Coconut Milk) Extract, Caprylyl Glycol, Phenoxyethanol, Hydrolyzed Silk Protein, Rosmarinus Officinalis (Rosemary) Leaf Extract, Parfum (Fragrance), Retinyl Palmitate (Vitamin-A), Panthenol (Vitamin B-5)."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,CurlyKids,CURLYKIDS Super Detangle Shampoo - 8 fl oz,"Water (Aqua, Eau), Sodium C14-16 Olefin Sulfonate, Sodium Lauryl Sulfoacetate, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Peg-150 Distearate, Polyquaternium-10, Panthenol, Glycerin, Polysorbate 20, Fragrance (Parfum), Hydrolyzed Wheat Protein, Citric Acid, Tetrasodium Edta, Sodium Chloride, Phenoxyethanol, Tocopheryl Acetate Methylchloroisothiazolinone, Methylisothiazolinone"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,TGIN,TGIN Miracle Repairx Strengthening Shampoo - 13 fl oz,"Ingredients: Aqua (Purified Water), Raw Black Honey, Cocos Nucifera (Coconut) Oil, Agave Americana Leaf (Agave) Extract, Carica Papaya Fruit (Papaya) Extract, Ginger Root (Ginger) Extract, Gardenia Tahitensis (Monoi) Flower Extract, Euterpe Oleracea (Acai) Fruit Extract, Sclerocarya Birrea (Marula) Seed Oil, Phyllanthus Emblica Fruit (Amla) Extract, Vaccinium Myrtillus (Bilberry) Extract, Saccharum Officinarum (Sugar Cane) Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis(Orange) Fruit Extract, And Citrus Medica Limonum (Lemon) Fruit, Biotin. Pantothenic Acid Pro-Vitamin B5, Disodium Cocoamphodiacetate, Sodium C14-16 Olefin Sulfonate, Polysorbate 20, Cocamidopropyl Betaine (Derived From Coconut), Sodium Cocoyl Isethionate, Decyl Glucoside, Polyquaternium-10, Citric Acid, Phenoxyethanol, Fragrance, Caprylyl Glycol, Edta Disodium, Panthenol (Pro Vitamin B5), Tocopheryl Acetate (Vitamin E)."
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Miracle 9,Miracle 9 Touch Of Nature Revitalizing Shampoo - 12 fl oz,"Ingredients: Water, Sodium C14-16 Olefin Sulfonate, Disodium Cocoamphodipropionate, Cocamidopropyl Betaine, Cocamide Mea, Polyquaternium-7, Coco Glucoside, Disodium Lauryl Sulfosuccinate, Fragrance, Glycol Distearate, Glycerin, Dmdm Hydantoin, Citric Acid, Panthenol, Hydrolyzed Wheat Protein, Sodium Chloride, Honey, Persea Gratissima (Avocado) Oil, Urtica Dioica Nettle Extract, Anthemis Nobilis Flower Extract, Rosmarinus Officinalis Rosemary Leaf Extract, Equisetum Arvense Extract, Honey Extract, Symphytum Officinale Rhizome/Root Extract, Lawsonia Inermis Henna Flower/Fruit/Leaf Extract, Humulus Lupulus Hops Extract, Methylchloroisothiazolinone, Methylisothiazolinone, Limonene, Linalool, Benzyl Alcohol"
https://www.target.com/c/textured-hair-care/hair-shampoos/-/N-4rsrfZlga4c?type=products&Nao=48,Eden Body Works,Eden BodyWorks Coconut Shea Moisture Shampoo - 8 fl oz,"Water, Cocamidopropyl Betaine, Sodium Cocoyl Isethionate, Glycerin, Sodium Lauryl Sulfoacetate, Disodium Laureth Sulfosuccinate, Cocamidopropyl Hydroxysultaine, Glycol Distearate, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea Butter), Tocopheryl Acetate (Vitamin E), Aloe Barbadensis (Aloe Vera) Leaf Juice, Panthenol, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Fragrance (Parfum), Dehydroacetic Acid, Benzyl Alcohol"
